"","LATITUDE","LONGITUDE","FLOOR"
"3881",4864928.14449451,-7534.59031498798,"1"
"3882",4864928.38816779,-7533.93258804615,"1"
"3883",4864929.03095129,-7533.6817865068,"1"
"3884",4864925.71027518,-7534.95197848826,"1"
"3885",4864834.71614533,-7364.73933220621,"1"
"3886",4864832.67605884,-7367.96537545776,"1"
"3887",4864846.48503668,-7366.81760067737,"1"
"3888",4864846.44135413,-7368.74859547187,"1"
"3889",4864845.56802229,-7362.29137898707,"1"
"3890",4864825.57175777,-7342.06774074497,"1"
"3891",4864834.79215841,-7353.66452907645,"1"
"3892",4864892.60496596,-7554.46149482257,"1"
"3893",4864892.93763925,-7554.37331624229,"1"
"3894",4864827.98419435,-7357.86696165144,"1"
"3895",4864827.98419435,-7357.86696165144,"1"
"3896",4864883.05271039,-7559.62467226382,"1"
"3897",4864883.14843052,-7559.48514999236,"1"
"3898",4864881.27550878,-7558.48382897814,"1"
"3899",4864886.39924474,-7556.8081817384,"1"
"3900",4864886.39949941,-7556.50496209655,"1"
"3901",4864886.28879855,-7556.61692839491,"1"
"3902",4864884.42941166,-7556.49561634481,"1"
"3903",4864883.23115051,-7557.68958024412,"1"
"3904",4864826.65959755,-7350.97768308762,"1"
"3905",4864868.3171987,-7560.50779301875,"1"
"3906",4864868.1811316,-7560.4329243521,"1"
"3907",4864868.16884413,-7560.40426958825,"1"
"3908",4864880.66619698,-7560.0716483029,"1"
"3909",4864868.16884346,-7560.46485292159,"1"
"3910",4864868.2570728,-7560.46485292159,"1"
"3911",4864883.69922155,-7558.56455762604,"1"
"3912",4864883.0592693,-7558.95785137687,"1"
"3913",4864883.09212339,-7559.39057173854,"1"
"3914",4864885.92900153,-7558.23835974624,"1"
"3915",4864869.26558913,-7563.42664231711,"1"
"3916",4864869.81110238,-7562.59083551924,"1"
"3917",4864869.91439405,-7563.73956875767,"1"
"3918",4864879.90109579,-7575.93105801365,"1"
"3919",4864880.33665889,-7575.75766952357,"1"
"3920",4864881.75662117,-7575.91143775215,"1"
"3921",4864881.79625783,-7576.20271939025,"1"
"3922",4864884.31110573,-7576.520385251,"1"
"3923",4864884.09075379,-7576.32890421007,"1"
"3924",4864889.10324189,-7578.61806976006,"1"
"3925",4864875.04320068,-7559.2338465407,"1"
"3926",4864875.0284409,-7558.71928998851,"1"
"3927",4864868.52172021,-7561.88013525942,"1"
"3928",4864886.38790417,-7563.77292195582,"1"
"3929",4864884.4339921,-7562.28140829522,"1"
"3930",4864885.30528362,-7561.78474606017,"1"
"3931",4864869.86291674,-7561.7188335563,"1"
"3932",4864885.58827109,-7559.84424448745,"1"
"3933",4864884.31120946,-7561.19550671434,"1"
"3934",4864866.14886227,-7561.05392358603,"1"
"3935",4864885.03569027,-7559.64622905591,"1"
"3936",4864885.08348458,-7559.25432867593,"1"
"3937",4864826.31457984,-7350.03104640976,"1"
"3938",4864885.55761588,-7557.76452926296,"1"
"3939",4864885.73278895,-7557.82847360629,"2"
"3940",4864885.64097728,-7557.84546838334,"2"
"3941",4864820.16202153,-7338.65883098224,"1"
"3942",4864819.76602092,-7335.43079465191,"1"
"3943",4864869.13958054,-7561.87440505581,"1"
"3944",4864831.01097404,-7345.00561115292,"1"
"3945",4864869.2638253,-7561.91572765695,"2"
"3946",4864882.9627169,-7557.67498811157,"1"
"3947",4864883.0757383,-7556.81501219785,"1"
"3948",4864869.25448289,-7561.97016905887,"1"
"3949",4864884.27845815,-7556.21676810421,"1"
"3950",4864883.89174262,-7555.72591011294,"1"
"3951",4864883.74289963,-7555.7160994463,"1"
"3952",4864874.41491183,-7562.1965836393,"2"
"3953",4864871.63817125,-7562.86881200544,"1"
"3954",4864884.03457755,-7557.72502376813,"1"
"3955",4864883.24585747,-7557.15173280778,"1"
"3956",4864883.33732733,-7558.16539346472,"1"
"3957",4864883.33283637,-7558.10026498774,"1"
"3958",4864883.16498647,-7556.74541269456,"1"
"3959",4864869.347788,-7563.85295001666,"1"
"3960",4864869.31482667,-7563.85295001666,"1"
"3961",4864869.22737986,-7563.63181690149,"1"
"3962",4864822.55962439,-7322.21692882962,"1"
"3963",4864869.22132266,-7563.72908743481,"1"
"3964",4864883.21095353,-7560.18493502311,"1"
"3965",4864874.61210516,-7560.40554156985,"1"
"3966",4864882.46334733,-7559.48389503061,"1"
"3967",4864882.8039582,-7558.49986329909,"1"
"3968",4864819.90867263,-7322.65749462657,"1"
"3969",4864882.76668358,-7558.49949929909,"1"
"3970",4864882.7381635,-7558.41244196577,"1"
"3971",4864820.56822109,-7327.8691519004,"1"
"3972",4864816.64686837,-7329.22778621524,"1"
"3973",4864869.83920431,-7561.32901729924,"1"
"3974",4864814.76600158,-7327.63627836828,"1"
"3975",4864869.45106266,-7561.94804358389,"1"
"3976",4864870.19817635,-7561.46047409907,"1"
"3977",4864870.0491706,-7561.96859677584,"1"
"3978",4864870.89951871,-7561.20188429781,"1"
"3979",4864804.09741105,-7333.26192122663,"1"
"3980",4864809.17671552,-7320.93867912874,"1"
"3981",4864810.03411573,-7323.44586089181,"1"
"3982",4864808.94996388,-7325.70201211538,"1"
"3983",4864808.32519788,-7326.55102698118,"1"
"3984",4864788.64058344,-7366.21912285353,"1"
"3985",4864816.36027826,-7368.16564391422,"1"
"3986",4864811.27658154,-7368.34532604123,"1"
"3987",4864797.72834677,-7365.23293284105,"1"
"3988",4864802.85867937,-7366.66042863842,"1"
"3989",4864836.95124199,-7454.85835358923,"2"
"3990",4864837.09407832,-7454.63581537326,"2"
"3991",4864828.45475323,-7458.6751569047,"2"
"3992",4864827.78416242,-7458.55257550922,"2"
"3993",4864831.91254105,-7458.39044321824,"2"
"3994",4864808.03692203,-7364.76618633471,"2"
"3995",4864794.26592212,-7364.75981840941,"1"
"3996",4864830.05962325,-7448.59268459515,"0"
"3997",4864802.51957214,-7371.8263255597,"1"
"3998",4864829.93783333,-7450.41674296021,"0"
"3999",4864812.72346961,-7450.15757787318,"1"
"4000",4864812.98472882,-7451.62624509888,"1"
"4001",4864812.95547103,-7451.61440378873,"1"
"4002",4864831.82428394,-7449.22724429847,"0"
"4003",4864812.57207397,-7456.85116930979,"2"
"4004",4864802.65555087,-7369.76953032458,"1"
"4005",4864812.6602591,-7455.69259351316,"2"
"4006",4864831.86134877,-7450.44118763179,"0"
"4007",4864802.16308563,-7362.5169098879,"1"
"4008",4864829.72423344,-7458.43357023947,"2"
"4009",4864821.17777621,-7456.94958734954,"2"
"4010",4864818.42131877,-7457.8188856504,"2"
"4011",4864817.04366333,-7457.93160489631,"2"
"4012",4864816.38047188,-7458.52331982602,"2"
"4013",4864816.32639201,-7458.61361480117,"2"
"4014",4864819.64790861,-7457.42475504766,"2"
"4015",4864819.48556235,-7457.98930671212,"2"
"4016",4864819.52098096,-7458.59075348166,"2"
"4017",4864818.5589961,-7458.17620719622,"2"
"4018",4864818.45518826,-7458.34024871089,"2"
"4019",4864810.20465129,-7454.24690252204,"2"
"4020",4864810.40487201,-7454.39060729982,"2"
"4021",4864821.76867843,-7461.03468528976,"1"
"4022",4864810.83100148,-7454.12546266713,"2"
"4023",4864815.67640733,-7454.57430525424,"1"
"4024",4864816.2460217,-7454.57618258757,"1"
"4025",4864816.16839528,-7454.80250773321,"1"
"4026",4864815.04242163,-7455.10147338272,"1"
"4027",4864812.40014388,-7455.5382580396,"2"
"4028",4864813.27171774,-7457.19048844265,"2"
"4029",4864795.62402643,-7357.87730457352,"1"
"4030",4864837.6931501,-7456.69711872965,"1"
"4031",4864824.02729914,-7461.14983680049,"1"
"4032",4864792.22762161,-7356.74123938743,"1"
"4033",4864838.36654181,-7457.36095453502,"1"
"4034",4864837.76628758,-7457.36095453502,"1"
"4035",4864837.83965504,-7453.9828753888,"0"
"4036",4864837.24043902,-7454.01136262011,"0"
"4037",4864824.77631966,-7461.15636547442,"1"
"4038",4864793.13162253,-7374.81890974865,"1"
"4039",4864822.63997244,-7456.83082248782,"1"
"4040",4864822.23664368,-7457.34156190195,"1"
"4041",4864789.86435854,-7374.70598802939,"2"
"4042",4864848.70590452,-7450.1089262294,"0"
"4043",4864848.63130362,-7449.75572825214,"0"
"4044",4864816.56017577,-7453.45220048147,"1"
"4045",4864848.63976562,-7449.66053258549,"0"
"4046",4864848.22602088,-7449.66509991883,"0"
"4047",4864847.62267492,-7449.97013289721,"0"
"4048",4864840.26979255,-7452.30801876617,"2"
"4049",4864840.00723764,-7452.57078162978,"2"
"4050",4864839.70992236,-7451.98006797772,"2"
"4051",4864834.35112066,-7457.57067082999,"2"
"4052",4864834.29998933,-7457.50705013004,"2"
"4053",4864821.75500002,-7454.14716870151,"1"
"4054",4864818.92377182,-7455.44265456067,"1"
"4055",4864818.9197592,-7460.2968597305,"1"
"4056",4864824.34925153,-7464.12542619897,"1"
"4057",4864821.76458527,-7459.5526205726,"2"
"4058",4864812.32217392,-7378.73750986448,"1"
"4059",4864812.32272866,-7453.32903424662,"1"
"4060",4864812.65843157,-7379.40831430556,"1"
"4061",4864811.85823393,-7453.64540157994,"1"
"4062",4864815.98108385,-7371.57445939411,"1"
"4063",4864811.6875679,-7452.26035437459,"1"
"4064",4864814.99567004,-7454.47794468082,"2"
"4065",4864810.74458349,-7386.80020182286,"1"
"4066",4864814.58432187,-7454.53524063438,"1"
"4067",4864823.4281392,-7388.79625560125,"1"
"4068",4864848.74103342,-7441.45153931411,"1"
"4069",4864848.73619653,-7441.32099774218,"1"
"4070",4864868.71244063,-7433.28736996741,"2"
"4071",4864873.13594917,-7430.04980777668,"1"
"4072",4864874.71345375,-7432.30392417768,"1"
"4073",4864878.87299379,-7427.73433646495,"1"
"4074",4864877.70471062,-7430.05241915798,"1"
"4075",4864876.74285012,-7429.98995033378,"1"
"4076",4864879.64181047,-7428.35716651486,"1"
"4077",4864879.85220397,-7428.39990298161,"1"
"4078",4864874.1552368,-7435.67360355738,"1"
"4079",4864793.85810294,-7368.38631913012,"3"
"4080",4864872.8160521,-7430.17972107916,"1"
"4081",4864871.90472237,-7430.45653182598,"1"
"4082",4864894.2252091,-7426.31245977529,"0"
"4083",4864894.2252091,-7426.31245977529,"0"
"4084",4864894.2252091,-7426.31245977529,"0"
"4085",4864795.16053338,-7372.10538897168,"2"
"4086",4864894.07405464,-7425.89940484982,"0"
"4087",4864872.93703458,-7429.96359820588,"1"
"4088",4864890.85865422,-7425.4281505418,"0"
"4089",4864871.68616963,-7424.02166592844,"1"
"4090",4864794.08071527,-7387.03685187376,"2"
"4091",4864792.02634898,-7379.25853869165,"2"
"4092",4864891.57663805,-7423.63902057634,"0"
"4093",4864793.1001204,-7379.46868547826,"3"
"4094",4864887.46957853,-7428.05295284614,"0"
"4095",4864886.83380126,-7429.52718695404,"0"
"4096",4864885.2779773,-7429.35528476885,"0"
"4097",4864884.91645351,-7429.96514505694,"1"
"4098",4864870.42672565,-7410.30978745096,"2"
"4099",4864876.73023371,-7410.23878995692,"2"
"4100",4864876.91481974,-7409.81708373033,"2"
"4101",4864875.98393353,-7410.25509650011,"1"
"4102",4864877.78558184,-7420.63173138487,"1"
"4103",4864885.64297828,-7422.90304310188,"0"
"4104",4864885.31678743,-7427.43560360773,"0"
"4105",4864885.69375724,-7428.02850911946,"0"
"4106",4864885.69375724,-7428.02850911946,"0"
"4107",4864884.97619812,-7427.62776637872,"0"
"4108",4864876.12011111,-7417.66141358907,"1"
"4109",4864876.52952376,-7417.42412989852,"1"
"4110",4864878.01606998,-7420.47894613205,"2"
"4111",4864878.21233345,-7424.33194025501,"1"
"4112",4864878.47778467,-7424.0114042737,"1"
"4113",4864870.84417944,-7421.2064338481,"1"
"4114",4864870.87453544,-7421.1112309586,"1"
"4115",4864871.07696121,-7421.6913737758,"1"
"4116",4864871.07696121,-7421.74468827579,"1"
"4117",4864871.07696121,-7421.66417894245,"1"
"4118",4864794.22022726,-7369.47930373054,"2"
"4119",4864804.47851007,-7345.74175814477,"2"
"4120",4864877.87456917,-7427.26613362414,"1"
"4121",4864802.58264463,-7344.4360866953,"2"
"4122",4864878.08318086,-7427.3669303509,"1"
"4123",4864807.98579584,-7377.06467163479,"2"
"4124",4864880.34225743,-7429.4703075469,"1"
"4125",4864878.35698981,-7428.51793991138,"1"
"4126",4864875.53950473,-7429.20661488507,"1"
"4127",4864872.30822304,-7430.68692017161,"1"
"4128",4864883.59607178,-7427.99868596751,"1"
"4129",4864866.16216059,-7435.264844854,"1"
"4130",4864865.14779328,-7435.39511509144,"1"
"4131",4864805.40906448,-7358.0701258311,"3"
"4132",4864883.79108686,-7426.87995380393,"1"
"4133",4864866.87483136,-7433.7363257202,"0"
"4134",4864865.30726274,-7433.94981527484,"1"
"4135",4864865.70501187,-7433.8434651716,"1"
"4136",4864889.48646103,-7425.99293178027,"1"
"4137",4864864.87124937,-7433.31608998544,"1"
"4138",4864864.886358,-7433.24751166458,"1"
"4139",4864890.93024902,-7425.81513648097,"1"
"4140",4864890.79896838,-7425.94587302852,"0"
"4141",4864889.1087328,-7426.75161505737,"1"
"4142",4864889.23630884,-7427.66892473589,"0"
"4143",4864875.11851979,-7428.19147177377,"1"
"4144",4864874.90819348,-7429.03934997741,"1"
"4145",4864874.74594854,-7430.47701825798,"1"
"4146",4864874.50947826,-7430.33546335497,"1"
"4147",4864873.27773781,-7429.04882034553,"1"
"4148",4864789.60610958,-7350.42865226738,"2"
"4149",4864878.27542846,-7430.82508650063,"1"
"4150",4864786.65677907,-7353.54006115328,"2"
"4151",4864878.73829743,-7430.62965979701,"1"
"4152",4864791.89016022,-7352.10528332363,"2"
"4153",4864879.28869527,-7431.39498661425,"1"
"4154",4864878.6578069,-7429.78731130337,"1"
"4155",4864798.10284033,-7352.9820489065,"2"
"4156",4864876.95810638,-7427.02278370061,"1"
"4157",4864793.76095393,-7350.91688917114,"2"
"4158",4864825.35703094,-7333.66643624423,"2"
"4159",4864827.30802785,-7334.03431711162,"2"
"4160",4864815.49707637,-7320.6351579732,"2"
"4161",4864820.20200957,-7326.44460752008,"2"
"4162",4864830.71881459,-7336.13556429424,"2"
"4163",4864824.54141557,-7452.93854980975,"2"
"4164",4864822.47951416,-7452.36274264022,"2"
"4165",4864827.00802505,-7460.15946125773,"2"
"4166",4864826.96838239,-7459.74950964687,"2"
"4167",4864826.30879134,-7455.63844993743,"2"
"4168",4864825.14570312,-7459.83882186907,"2"
"4169",4864824.65605965,-7460.21441431339,"2"
"4170",4864824.85066845,-7460.23449698006,"2"
"4171",4864823.4888569,-7455.85428150777,"2"
"4172",4864827.92842078,-7455.70221825852,"2"
"4173",4864821.28041313,-7460.19915477564,"2"
"4174",4864821.28041313,-7460.11589977566,"2"
"4175",4864821.22460779,-7460.11589977566,"2"
"4176",4864817.50518862,-7460.42790503257,"2"
"4177",4864817.84657512,-7462.26325734175,"2"
"4178",4864827.40542286,-7456.2757051859,"2"
"4179",4864820.21518931,-7460.59187641042,"2"
"4180",4864812.85703951,-7456.16965303225,"2"
"4181",4864827.63934445,-7455.95022463054,"2"
"4182",4864811.13385438,-7453.28150953724,"2"
"4183",4864810.99655154,-7453.32429567055,"2"
"4184",4864811.7813668,-7453.33863295978,"2"
"4185",4864827.97576978,-7455.92408342286,"2"
"4186",4864828.03912911,-7455.95022463054,"2"
"4187",4864828.16578511,-7456.03453850361,"2"
"4188",4864810.53432878,-7456.66470661152,"2"
"4189",4864809.58717326,-7450.85793342305,"2"
"4190",4864809.58717326,-7450.64529008974,"2"
"4191",4864807.92907832,-7452.91542896139,"2"
"4192",4864807.84127078,-7452.90456229474,"2"
"4193",4864814.25584785,-7451.09852292334,"2"
"4194",4864813.96812919,-7451.42315975672,"2"
"4195",4864813.56947196,-7451.57502109008,"2"
"4196",4864813.92066034,-7451.35254327608,"2"
"4197",4864813.74010172,-7451.90399859681,"2"
"4198",4864822.94300347,-7466.15728280433,"2"
"4199",4864821.92786376,-7464.56663294757,"2"
"4200",4864821.84710802,-7465.50855082361,"2"
"4201",4864817.91897576,-7464.55157759297,"2"
"4202",4864829.2308236,-7335.01291841358,"2"
"4203",4864832.13633133,-7338.21283192273,"2"
"4204",4864833.27839119,-7342.29368921629,"2"
"4205",4864829.03463987,-7343.41812660952,"2"
"4206",4864830.90444937,-7339.91974370471,"2"
"4207",4864823.38651545,-7333.9274325068,"2"
"4208",4864823.19304143,-7332.89302032936,"2"
"4209",4864824.70840744,-7332.4078299171,"2"
"4210",4864823.75474348,-7334.35388512502,"2"
"4211",4864841.803705,-7355.7474572323,"2"
"4212",4864840.54063077,-7352.21505723169,"2"
"4213",4864839.34181651,-7352.61782333602,"2"
"4214",4864839.72049916,-7356.63813370479,"2"
"4215",4864835.33611354,-7354.88699555812,"2"
"4216",4864829.40499013,-7453.1583370296,"2"
"4217",4864829.79316302,-7449.7877188224,"2"
"4218",4864827.02992579,-7449.56854900495,"2"
"4219",4864827.74626022,-7450.52958886657,"2"
"4220",4864826.78163172,-7451.12717539211,"3"
"4221",4864832.19651223,-7454.36805424701,"3"
"4222",4864831.97668963,-7454.41370582488,"3"
"4223",4864834.83940184,-7454.73732392637,"2"
"4224",4864831.91405014,-7454.06209369018,"2"
"4225",4864831.87571547,-7454.31800914336,"2"
"4226",4864833.46506385,-7454.35115498215,"2"
"4227",4864837.57126951,-7455.64341462144,"2"
"4228",4864837.4891544,-7455.43555745397,"2"
"4229",4864837.41506929,-7455.52685580952,"2"
"4230",4864837.38820929,-7455.2141215504,"2"
"4231",4864821.28243792,-7460.1717803306,"2"
"4232",4864822.00074629,-7477.88821141663,"2"
"4233",4864821.71432805,-7477.89438787344,"2"
"4234",4864821.45727517,-7483.16444436609,"2"
"4235",4864821.80055019,-7482.63543414441,"2"
"4236",4864845.58184188,-7379.50320210305,"2"
"4237",4864845.93111645,-7377.75895495612,"2"
"4238",4864838.26544408,-7444.19066865925,"2"
"4239",4864844.86340339,-7377.61914991539,"2"
"4240",4864837.9570504,-7444.18446095287,"2"
"4241",4864861.84793366,-7439.55710951003,"2"
"4242",4864845.35663042,-7380.7105709119,"2"
"4243",4864874.86204994,-7436.24069400769,"2"
"4244",4864874.95364216,-7436.11345962753,"2"
"4245",4864849.05351164,-7379.64372975602,"2"
"4246",4864880.50308705,-7428.40946464308,"2"
"4247",4864881.16689062,-7427.8974530022,"2"
"4248",4864881.10112368,-7428.14950857752,"2"
"4249",4864881.64367689,-7428.23763724978,"2"
"4250",4864881.88019343,-7428.37888244577,"2"
"4251",4864868.75570776,-7436.90830838412,"2"
"4252",4864867.92921062,-7436.98366008945,"2"
"4253",4864867.61531152,-7436.95433475612,"2"
"4254",4864882.93495391,-7429.11529798216,"2"
"4255",4864882.65880994,-7429.11529798216,"2"
"4256",4864868.78570567,-7433.7091279923,"2"
"4257",4864882.63964249,-7431.13022408775,"2"
"4258",4864883.1398207,-7431.42146141216,"2"
"4259",4864881.52922086,-7429.60610613833,"2"
"4260",4864869.42002834,-7434.01495897861,"2"
"4261",4864880.1685198,-7425.07934359396,"2"
"4262",4864881.29128482,-7425.47060777546,"3"
"4263",4864880.03004257,-7425.60194044813,"3"
"4264",4864879.94703157,-7425.58559050078,"2"
"4265",4864877.17391167,-7426.61045170658,"2"
"4266",4864879.24504407,-7429.44209204158,"2"
"4267",4864874.95243434,-7427.34530345494,"2"
"4268",4864876.64729303,-7429.16670884739,"2"
"4269",4864877.3907043,-7427.28604954206,"2"
"4270",4864877.12817952,-7427.78651787393,"2"
"4271",4864879.8018601,-7425.12318163472,"2"
"4272",4864880.41433213,-7425.08871115301,"2"
"4273",4864879.41192495,-7425.30473682665,"2"
"4274",4864879.53071473,-7425.56125431402,"2"
"4275",4864878.82739872,-7432.15824975362,"2"
"4276",4864878.76831216,-7432.45195505837,"2"
"4277",4864878.74559013,-7431.58726921067,"2"
"4278",4864878.71092289,-7425.46472316385,"2"
"4279",4864879.38720464,-7429.64293664237,"2"
"4280",4864879.54618517,-7429.57444561474,"2"
"4281",4864848.12011827,-7380.05413017318,"3"
"4282",4864848.81245798,-7378.59121937366,"3"
"4283",4864848.63460379,-7380.18940064855,"3"
"4284",4864841.59443237,-7378.77337719615,"3"
"4285",4864842.41469485,-7377.8742532304,"3"
"4286",4864881.2302284,-7426.28200838837,"2"
"4287",4864873.47026847,-7421.05670501095,"2"
"4288",4864874.29148914,-7417.59301820481,"2"
"4289",4864881.36297574,-7426.36138572169,"2"
"4290",4864870.7237052,-7406.47622514804,"2"
"4291",4864870.76022853,-7406.39762321482,"2"
"4292",4864869.68638275,-7407.8675330741,"2"
"4293",4864884.10378462,-7425.99156659085,"3"
"4294",4864885.1668195,-7432.98502730257,"3"
"4295",4864883.25594906,-7433.35378855594,"2"
"4296",4864886.54798227,-7432.60798051433,"2"
"4297",4864875.20735112,-7430.06944043537,"2"
"4298",4864876.10200732,-7430.7082450904,"2"
"4299",4864886.35134023,-7432.67393494913,"2"
"4300",4864871.97238856,-7432.52682165597,"2"
"4301",4864871.83557235,-7432.57764202621,"2"
"4302",4864870.26907115,-7433.04806595857,"2"
"4303",4864887.46376841,-7422.53468859885,"2"
"4304",4864885.75240595,-7422.47099923753,"2"
"4305",4864885.2588319,-7422.21846180304,"2"
"4306",4864837.61080397,-7361.32409075315,"3"
"4307",4864860.72636624,-7442.11674415748,"2"
"4308",4864860.28879376,-7446.09778031394,"2"
"4309",4864860.46490221,-7445.59069422185,"2"
"4310",4864861.27366588,-7446.92460958531,"2"
"4311",4864860.7657702,-7447.08348454842,"2"
"4312",4864839.19040383,-7364.49779096197,"3"
"4313",4864834.32867662,-7362.55982385173,"3"
"4314",4864833.62486295,-7362.35567344067,"3"
"4315",4864872.39675818,-7437.40535601826,"2"
"4316",4864880.17085796,-7429.60056261206,"2"
"4317",4864872.61377285,-7437.4536187819,"2"
"4318",4864872.63485534,-7437.57650394987,"2"
"4319",4864872.65049534,-7437.60559661653,"2"
"4320",4864872.52838244,-7434.26328674405,"2"
"4321",4864880.50536956,-7432.43890955128,"2"
"4322",4864833.82970606,-7362.7283800332,"3"
"4323",4864880.79285638,-7432.2842588699,"2"
"4324",4864880.24647997,-7433.1042057212,"2"
"4325",4864880.43327489,-7433.42195182336,"2"
"4326",4864817.24078981,-7322.20570880929,"3"
"4327",4864820.9198706,-7324.55864927526,"3"
"4328",4864820.2724403,-7322.99041684348,"3"
"4329",4864817.99864969,-7321.66193847687,"3"
"4330",4864817.35090714,-7321.57272795604,"3"
"4331",4864924.33116292,-7537.10061809666,"2"
"4332",4864924.73806791,-7537.28638748097,"2"
"4333",4864805.47508134,-7318.80811677113,"3"
"4334",4864924.15069577,-7533.914246029,"2"
"4335",4864807.55857487,-7319.79957664639,"3"
"4336",4864924.34524671,-7533.80218995672,"2"
"4337",4864923.3399325,-7538.31153958121,"2"
"4338",4864929.36714158,-7534.56935729972,"2"
"4339",4864930.05177076,-7534.44982068855,"2"
"4340",4864808.73272779,-7318.41948937322,"3"
"4341",4864929.89632657,-7533.35201403399,"2"
"4342",4864929.75017022,-7533.47514106566,"2"
"4343",4864929.67470085,-7534.05247301069,"2"
"4344",4864808.95151252,-7319.06819925562,"3"
"4345",4864809.05336211,-7319.88933918703,"3"
"4346",4864936.46695226,-7527.50867782392,"2"
"4347",4864931.84713296,-7529.21852387301,"2"
"4348",4864948.6985582,-7595.52699197529,"1"
"4349",4864931.9688583,-7529.09266829665,"2"
"4350",4864924.8986956,-7538.75258750039,"2"
"4351",4864932.28593301,-7529.04233624252,"2"
"4352",4864931.86819394,-7528.95605760143,"2"
"4353",4864983.84759101,-7594.03162909966,"1"
"4354",4864924.69807867,-7538.85514751801,"2"
"4355",4864925.51307656,-7539.5763450091,"2"
"4356",4864983.47352517,-7594.56808711105,"1"
"4357",4864924.65445715,-7540.85815100124,"2"
"4358",4864984.02328011,-7594.58441094421,"1"
"4359",4864925.16436238,-7540.50272885563,"2"
"4360",4864983.62461815,-7594.67550709977,"1"
"4361",4864933.07500138,-7526.89613060186,"2"
"4362",4864929.41839093,-7528.41500693023,"2"
"4363",4864932.12828955,-7527.60069581044,"2"
"4364",4864931.89732479,-7529.7575413948,"2"
"4365",4864932.16817538,-7531.8453973171,"2"
"4366",4864930.7061489,-7529.88823294211,"2"
"4367",4864927.6782382,-7519.51790421699,"2"
"4368",4864932.10845253,-7529.4309848329,"2"
"4369",4864932.10580453,-7529.74180370674,"2"
"4370",4864932.10367575,-7529.65122191829,"2"
"4371",4864930.47940638,-7529.65262846412,"2"
"4372",4864927.83187638,-7519.47025613546,"2"
"4373",4864927.54900663,-7519.23130305324,"2"
"4374",4864927.1125806,-7519.89039039798,"2"
"4375",4864928.37161443,-7529.39591696404,"2"
"4376",4864936.0949051,-7531.85718790956,"2"
"4377",4864936.85914973,-7531.38713666976,"2"
"4378",4864931.91525162,-7531.34605884865,"2"
"4379",4864931.85540603,-7531.89336276413,"2"
"4380",4864932.41906984,-7531.41994820875,"2"
"4381",4864773.88167284,-7346.45155035293,"3"
"4382",4864927.68890708,-7527.20733394929,"2"
"4383",4864929.03043182,-7526.95838830443,"2"
"4384",4864772.27555412,-7345.77207270569,"3"
"4385",4864928.1892009,-7527.75796970856,"2"
"4386",4864928.44628265,-7530.49144969329,"2"
"4387",4864771.60483595,-7346.40928284533,"3"
"4388",4864927.21703186,-7532.14598006542,"2"
"4389",4864771.70614462,-7345.51125066146,"3"
"4390",4864772.16249579,-7345.66552705477,"3"
"4391",4864983.11720693,-7596.90502412214,"2"
"4392",4864978.57292737,-7604.39570855186,"2"
"4393",4864922.71040718,-7537.30170424024,"2"
"4394",4864920.27799429,-7540.08744212645,"2"
"4395",4864978.81665538,-7604.51367453342,"2"
"4396",4864920.14209172,-7540.11816079315,"2"
"4397",4864920.57895259,-7539.87689128416,"2"
"4398",4864920.79876236,-7539.80785618131,"2"
"4399",4864927.39990199,-7532.48239790584,"2"
"4400",4864933.9172897,-7591.89692507239,"2"
"4401",4864927.01075573,-7533.2858955755,"2"
"4402",4864905.64220421,-7558.41129118305,"2"
"4403",4864927.72640774,-7531.96704729705,"2"
"4404",4864932.20922762,-7532.2339670284,"2"
"4405",4864920.0821886,-7536.33232338521,"2"
"4406",4864920.14276288,-7536.13585943955,"2"
"4407",4864920.13949354,-7538.3343188024,"2"
"4408",4864931.53345681,-7534.37840952914,"2"
"4409",4864920.10779898,-7538.95396313475,"2"
"4410",4864918.44168145,-7538.92323979178,"2"
"4411",4864927.13006308,-7534.83592838884,"2"
"4412",4864927.37215788,-7534.65240796041,"2"
"4413",4864927.28005714,-7534.76625853335,"2"
"4414",4864925.3336587,-7534.47906195436,"2"
"4415",4864931.89615552,-7537.77690757207,"2"
"4416",4864925.19384863,-7534.70768168768,"2"
"4417",4864928.07968148,-7532.94858243508,"2"
"4418",4864928.38901465,-7533.38513179253,"2"
"4419",4864981.03233485,-7601.68684695563,"2"
"4420",4864931.18604595,-7528.16483522374,"2"
"4421",4864933.43372718,-7527.71648690343,"2"
"4422",4864981.60443741,-7606.05753312227,"2"
"4423",4864983.93965553,-7611.07494122217,"2"
"4424",4864783.75559071,-7371.28251978054,"3"
"4425",4864984.40756468,-7610.58467921499,"2"
"4426",4864972.15966549,-7601.19573482101,"2"
"4427",4864778.0763159,-7373.53104051623,"3"
"4428",4864773.46962307,-7369.31797410128,"3"
"4429",4864771.7675562,-7365.10596595022,"3"
"4430",4864776.49857209,-7368.48568057568,"3"
"4431",4864980.59462789,-7603.8760371999,"2"
"4432",4864979.63188558,-7604.71442623325,"2"
"4433",4864979.14808994,-7608.77135927771,"2"
"4434",4864980.04052491,-7614.9798665446,"2"
"4435",4864982.26612356,-7612.51493184462,"2"
"4436",4864781.90996842,-7384.15568134188,"3"
"4437",4864782.11030996,-7384.04014137934,"3"
"4438",4864900.44626978,-7552.58225125369,"2"
"4439",4864900.56653651,-7552.79091822394,"2"
